route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100160,121403,761787079,"Marymoor Village Station Sammamish","",1,7836629,10269008,0,101,1,1
100160,121403,761787109,"Marymoor Village Station Sammamish","",1,7836687,10269008,0,101,1,1
100160,121403,761787119,"Marymoor Village Station Sammamish","",1,7836631,10269008,0,101,1,1
100160,121403,761787139,"Marymoor Village Station Sammamish","",1,7836630,10269008,0,101,1,1
100160,121403,761787159,"Marymoor Village Station Sammamish","",1,7836668,10269008,0,101,1,1
100160,121403,761787169,"Marymoor Village Station Sammamish","",1,7836631,10269008,0,101,1,1
100160,121403,761787199,"Marymoor Village Station Sammamish","",1,7836668,10269008,0,101,1,1
100160,121403,761787229,"Marymoor Village Station Sammamish","",1,7836687,10269008,0,101,1,1
100160,121403,761787249,"Marymoor Village Station Sammamish","",1,7836630,10269008,0,101,1,1
100160,121403,761787469,"Marymoor Village Station Sammamish","",1,7836668,10269008,0,101,1,1
100160,121403,761787489,"Marymoor Village Station Sammamish","",1,7836687,10269008,0,101,1,1
100160,121403,761787499,"Marymoor Village Station Sammamish","",1,7836631,10269008,0,101,1,1
100160,121403,761787529,"Marymoor Village Station Sammamish","",1,7836630,10269008,0,101,1,1
100160,121403,761787979,"Marymoor Village Station Sammamish","",1,7836630,10269008,0,101,1,1
100160,121403,761787999,"Marymoor Village Station Sammamish","",1,7836668,10269008,0,101,1,1
100160,121403,761788009,"Marymoor Village Station Sammamish","",1,7836631,10269008,0,101,1,1
100160,121403,761788039,"Marymoor Village Station Sammamish","",1,7836629,10269008,0,101,1,1
100160,121403,761788069,"Marymoor Village Station Sammamish","",1,7836687,10269008,0,101,1,1
100160,121403,761788089,"Marymoor Village Station Sammamish","",1,7836629,10269008,0,101,1,1
100160,121403,761788109,"Marymoor Village Station Sammamish","",1,7836631,10269008,0,101,1,1
100160,121403,761789049,"Marymoor Village Station Sammamish","",1,7836629,10269008,0,101,1,1
100160,121403,761789069,"Marymoor Village Station Sammamish","",1,7836630,10269008,0,101,1,1
100160,121403,761789099,"Marymoor Village Station Sammamish","",1,7836687,10269008,0,101,1,1
100160,121403,761789119,"Marymoor Village Station Sammamish","",1,7836668,10269008,0,101,1,1
100161,121403,690491509,"Colman Park Yesler","",0,7835287,21027034,0,101,1,1
100161,121403,690491619,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690491689,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690550849,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690550929,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690551019,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690551169,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690551219,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690551339,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690551459,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690551509,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690551579,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690551649,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690551789,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690551849,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690552029,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690552039,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690552089,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690552209,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690552469,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690552539,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690552699,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690552769,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690552799,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690552879,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690552889,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690553049,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690553179,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690553229,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,690553289,"Colman Park Yesler","",0,7835210,21027002,0,101,1,1
100161,121403,690553379,"Colman Park Yesler","",0,7835287,21027002,0,101,1,1
100161,121403,690553479,"Colman Park Yesler","",0,7835286,21027002,0,101,1,1
100161,121403,759817279,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759817379,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759817459,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759817569,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759817739,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759817779,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759817849,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759818019,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759818049,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759818059,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759818269,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759818299,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759818409,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759818439,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759818679,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759818749,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759818889,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759818899,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759819129,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759819169,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759819239,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759819359,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759819379,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759819399,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759819569,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759819699,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759819729,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759819799,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759819829,"Downtown Seattle Yesler","",1,7835286,10027004,0,101,1,1
100161,121403,759819869,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,121403,759820089,"Downtown Seattle Yesler","",1,7835210,10027004,0,101,1,1
100161,121403,759820189,"Downtown Seattle Yesler","",1,7835287,10027004,0,101,1,1
100161,25868,473804709,"Downtown Seattle Yesler","",1,7835392,10027005,0,101,1,1
100161,25868,473804719,"Downtown Seattle Yesler","",1,7835359,10027005,0,101,1,1
100161,25868,473804789,"Downtown Seattle Yesler","",1,7835388,10027005,0,101,1,1
100161,25868,473804799,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,473804809,"Downtown Seattle Yesler","",1,7835392,10027005,0,101,1,1
100161,25868,473805229,"Downtown Seattle Yesler","",1,7835388,10027005,0,101,1,1
100161,25868,473805239,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,473805249,"Downtown Seattle Yesler","",1,7835359,10027005,0,101,1,1
100161,25868,759739059,"Colman Park Yesler","",0,7835359,21027034,0,101,1,1
100161,25868,759739069,"Colman Park Yesler","",0,7835387,21027034,0,101,1,1
100161,25868,759739149,"Colman Park Yesler","",0,7835386,21027034,0,101,1,1
100161,25868,759739159,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,759739189,"Downtown Seattle Yesler","",1,7835388,10027005,0,101,1,1
100161,25868,759739209,"Downtown Seattle Yesler","",1,7835388,10027005,0,101,1,1
100161,25868,759739229,"Colman Park Yesler","",0,7835386,21027034,0,101,1,1
100161,25868,759739279,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759739289,"Colman Park Yesler","",0,7835359,21027034,0,101,1,1
100161,25868,759739319,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759739439,"Downtown Seattle Yesler","",1,7835392,10027005,0,101,1,1
100161,25868,759739449,"Colman Park Yesler","",0,7835387,21027034,0,101,1,1
100161,25868,759739489,"Downtown Seattle Yesler","",1,7835392,10027005,0,101,1,1
100161,25868,759739499,"Colman Park Yesler","",0,7835387,21027034,0,101,1,1
100161,25868,759739519,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759739569,"Downtown Seattle Yesler","",1,7835359,10027005,0,101,1,1
100161,25868,759739589,"Colman Park Yesler","",0,7835392,21027034,0,101,1,1
100161,25868,759739659,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,759739789,"Colman Park Yesler","",0,7835392,21027034,0,101,1,1
100161,25868,759739989,"Downtown Seattle Yesler","",1,7835388,10027005,0,101,1,1
100161,25868,759740039,"Downtown Seattle Yesler","",1,7835386,10027005,0,101,1,1
100161,25868,759740059,"Colman Park Yesler","",0,7835386,21027034,0,101,1,1
100161,25868,759740069,"Downtown Seattle Yesler","",1,7835386,10027005,0,101,1,1
100161,25868,759740079,"Downtown Seattle Yesler","",1,7835359,10027005,0,101,1,1
100161,25868,759740089,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759740099,"Colman Park Yesler","",0,7835359,21027034,0,101,1,1
100161,25868,759740129,"Downtown Seattle Yesler","",1,7835386,10027005,0,101,1,1
100161,25868,759740159,"Colman Park Yesler","",0,7835392,21027034,0,101,1,1
100161,25868,759740189,"Downtown Seattle Yesler","",1,7835386,10027005,0,101,1,1
100161,25868,759740259,"Colman Park Yesler","",0,7835386,21027034,0,101,1,1
100161,25868,759740299,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,759740349,"Colman Park Yesler","",0,7835386,21027034,0,101,1,1
100161,25868,759740359,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759740379,"Downtown Seattle Yesler","",1,7835392,10027005,0,101,1,1
100161,25868,759740429,"Downtown Seattle Yesler","",1,7835386,10027005,0,101,1,1
100161,25868,759740449,"Colman Park Yesler","",0,7835387,21027034,0,101,1,1
100161,25868,759740459,"Colman Park Yesler","",0,7835359,21027034,0,101,1,1
100161,25868,759740479,"Colman Park Yesler","",0,7835392,21027034,0,101,1,1
100161,25868,759740519,"Downtown Seattle Yesler","",1,7835387,10027005,0,101,1,1
100161,25868,759740529,"Colman Park Yesler","",0,7835388,21027034,0,101,1,1
100161,25868,759740639,"Colman Park Yesler","",0,7835387,21027034,0,101,1,1
100161,25868,759740659,"Colman Park Yesler","",0,7835392,21027034,0,101,1,1
100161,26730,473830679,"Downtown Seattle Yesler","",1,7835112,10027005,0,101,1,1
100161,26730,548906289,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100161,26730,548906409,"Colman Park Yesler","",0,7835113,21027034,0,101,1,1
100161,26730,548906519,"Colman Park Yesler","",0,7835112,21027034,0,101,1,1
100161,26730,548906539,"Colman Park Yesler","",0,7835112,21027034,0,101,1,1
100161,26730,685906949,"Downtown Seattle Yesler","",1,7835113,10027005,0,101,1,1
100161,26730,685907049,"Downtown Seattle Yesler","",1,7835111,10027005,0,101,1,1
100161,26730,685907209,"Downtown Seattle Yesler","",1,7835113,10027005,0,101,1,1
100161,26730,693986529,"Downtown Seattle Yesler","",1,7835111,10027005,0,101,1,1
100161,26730,693986549,"Downtown Seattle Yesler","",1,7835113,10027005,0,101,1,1
100161,26730,693986789,"Downtown Seattle Yesler","",1,7835112,10027005,0,101,1,1
100161,26730,693986909,"Downtown Seattle Yesler","",1,7835112,10027005,0,101,1,1
100161,26730,759775519,"Downtown Seattle Yesler","",1,7835111,10027005,0,101,1,1
100161,26730,759775539,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100161,26730,759775559,"Colman Park Yesler","",0,7835112,21027034,0,101,1,1
100161,26730,759775609,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100161,26730,759775639,"Downtown Seattle Yesler","",1,7835112,10027005,0,101,1,1
100161,26730,759775649,"Colman Park Yesler","",0,7835112,21027034,0,101,1,1
100161,26730,759775659,"Downtown Seattle Yesler","",1,7835111,10027005,0,101,1,1
100161,26730,759775679,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100161,26730,759775699,"Colman Park Yesler","",0,7835113,21027034,0,101,1,1
100161,26730,759775729,"Downtown Seattle Yesler","",1,7835112,10027005,0,101,1,1
100161,26730,759775799,"Colman Park Yesler","",0,7835113,21027034,0,101,1,1
100161,26730,759775909,"Downtown Seattle Yesler","",1,7835113,10027005,0,101,1,1
100161,26730,759775929,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100161,26730,759775969,"Downtown Seattle Yesler","",1,7835113,10027005,0,101,1,1
100161,26730,759776009,"Colman Park Yesler","",0,7835113,21027034,0,101,1,1
100161,26730,759776029,"Downtown Seattle Yesler","",1,7835111,10027005,0,101,1,1
100161,26730,759776059,"Colman Park Yesler","",0,7835112,21027034,0,101,1,1
100161,26730,759776089,"Colman Park Yesler","",0,7835111,21027034,0,101,1,1
100162,121403,569495519,"Eastgate Bellevue","",0,7836657,41271018,0,101,1,1
100162,121403,569495539,"Eastgate P&R Bellevue","",0,7836657,41271017,0,101,1,1
100162,121403,569495559,"Issaquah Transit Center Bellevue","",0,7836657,41271019,0,101,1,1
100162,121403,569495659,"Issaquah Transit Center Bellevue","",0,7836635,41271019,0,101,1,1
100162,121403,569495669,"Eastgate Bellevue","",0,7837040,41271018,0,101,1,1
100162,121403,569495709,"Eastgate P&R Bellevue","",0,7836642,41271017,0,101,1,1
100162,121403,569495869,"Issaquah Transit Center Bellevue","",0,7836991,41271019,0,101,1,1
100162,121403,569495889,"Issaquah Transit Center Bellevue","",0,7836981,41271019,0,101,1,1
100162,121403,569495919,"Issaquah Transit Center Bellevue","",0,7836981,41271019,0,101,1,1
100162,121403,569495939,"Eastgate P&R Bellevue","",0,7836638,41271017,0,101,1,1
100162,121403,569495949,"Eastgate P&R Bellevue","",0,7836638,41271017,0,101,1,1
100162,121403,569495959,"Issaquah Bellevue","",0,7836638,41271020,0,101,1,1
100162,121403,569495969,"Issaquah Bellevue","",0,7836676,41271020,0,101,1,1
100162,121403,569496069,"Eastgate P&R Bellevue","",0,7836991,41271017,0,101,1,1
100162,121403,569496089,"Eastgate P&R Bellevue","",0,7836670,41271017,0,101,1,1
100162,121403,569496159,"Eastgate P&R Bellevue","",0,7836636,41271017,0,101,1,1
100162,121403,569496199,"Eastgate P&R Bellevue","",0,7836636,41271017,0,101,1,1
100162,121403,569496259,"Eastgate P&R Bellevue","",0,7836641,41271017,0,101,1,1
100162,121403,569496289,"Issaquah Bellevue","",0,7836676,41271020,0,101,1,1
100162,121403,569496319,"Eastgate P&R Bellevue","",0,7836639,41271017,0,101,1,1
100162,121403,569496339,"Eastgate P&R Bellevue","",0,7836639,41271017,0,101,1,1
100162,121403,569496349,"Eastgate P&R Bellevue","",0,7836639,41271017,0,101,1,1
100162,121403,569496359,"Eastgate P&R Bellevue","",0,7836639,41271017,0,101,1,1
100162,121403,569496389,"Issaquah Bellevue","",0,7836637,41271021,0,101,1,1
100162,121403,569496429,"Issaquah Transit Center Bellevue","",0,7836637,41271019,0,101,1,1
100162,121403,569496439,"Eastgate P&R Bellevue","",0,7836637,41271017,0,101,1,1
100162,121403,569496459,"Eastgate P&R Bellevue","",0,7836637,41271017,0,101,1,1
100162,121403,569496469,"Issaquah Transit Center Bellevue","",0,7836637,41271019,0,101,1,1
100162,121403,569496519,"Eastgate P&R Bellevue","",0,7836670,41271017,0,101,1,1
100162,121403,569496579,"Issaquah Transit Center Bellevue","",0,7836642,41271019,0,101,1,1
100162,121403,569496609,"Eastgate P&R Bellevue","",0,7836658,41271017,0,101,1,1
100162,121403,569496629,"Eastgate Bellevue","",0,7836658,41271018,0,101,1,1
100162,121403,569496739,"Issaquah Transit Center Bellevue","",0,7837040,41271019,0,101,1,1
100162,121403,569496749,"Issaquah Transit Center Bellevue","",0,7836986,41271019,0,101,1,1
100162,121403,569496769,"Issaquah Bellevue","",0,7836984,41271020,0,101,1,1
100162,121403,569496799,"Eastgate P&R Bellevue","",0,7836984,41271017,0,101,1,1
100162,121403,569496909,"Eastgate P&R Bellevue","",0,7836680,41271017,0,101,1,1
100162,121403,569496929,"Eastgate P&R Bellevue","",0,7836986,41271017,0,101,1,1
100162,121403,569496949,"Issaquah Bellevue","",0,7836640,41271020,0,101,1,1
100162,121403,569496969,"Eastgate P&R Bellevue","",0,7836652,41271017,0,101,1,1
100162,121403,569496989,"Issaquah Transit Center Bellevue","",0,7836652,41271019,0,101,1,1
100162,121403,569497039,"Issaquah Bellevue","",0,7836640,41271020,0,101,1,1
100162,121403,569497089,"Eastgate P&R Bellevue","",0,7836983,41271017,0,101,1,1
100162,121403,569497129,"Eastgate P&R Bellevue","",0,7836983,41271017,0,101,1,1
100162,121403,569497139,"Issaquah Transit Center Bellevue","",0,7836983,41271019,0,101,1,1
100162,121403,569497169,"Eastgate P&R Bellevue","",0,7836658,41271017,0,101,1,1
100162,121403,569497189,"Eastgate P&R Bellevue","",0,7836979,41271017,0,101,1,1
100162,121403,569497239,"Issaquah Bellevue","",0,7836993,41271020,0,101,1,1
100162,121403,569553859,"Issaquah Transit Center Bellevue","",0,7836982,41271019,0,101,1,1
100162,121403,569553899,"Eastgate Bellevue","",0,7836980,41271018,0,101,1,1
100162,121403,569554059,"Eastgate P&R Bellevue","",0,7836642,41271017,0,101,1,1
100162,121403,569554069,"Eastgate P&R Bellevue","",0,7836992,41271017,0,101,1,1
100162,121403,569554149,"Issaquah Bellevue","",0,7836978,41271020,0,101,1,1
100162,121403,581704389,"Issaquah Transit Center Bellevue","",0,7836987,41271019,0,101,1,1
100162,121403,581745979,"Issaquah Transit Center Bellevue","",0,7836677,41271019,0,101,1,1
100162,121403,581747189,"Eastgate P&R Bellevue","",0,7837037,41271017,0,101,1,1
100162,121403,585518969,"Issaquah Transit Center Bellevue","",0,7836631,41271019,0,101,1,1
100162,121403,585519139,"Eastgate Bellevue","",0,7836636,41271018,0,101,1,1
100162,121403,585519149,"Issaquah Transit Center Bellevue","",0,7836636,41271019,0,101,1,1
100162,121403,585519429,"Issaquah Bellevue","",0,7836637,41271020,0,101,1,1
100162,121403,585519759,"Eastgate Bellevue","",0,7836641,41271018,0,101,1,1
100162,121403,585555279,"Eastgate Bellevue","",0,7836916,41271018,0,101,1,1
100162,121403,586298069,"Issaquah Transit Center Bellevue","",0,7836680,41271019,0,101,1,1
100162,121403,587120129,"Issaquah Transit Center Bellevue","",0,7836642,41271019,0,101,1,1
100162,121403,664291359,"Eastgate P&R Bellevue","",0,7836640,41271017,0,101,1,1
100162,121403,671213689,"Eastgate Bellevue","",0,7837038,41271018,0,101,1,1
100162,121403,720966039,"University District Bellevue","",1,7836657,30271028,0,101,1,1
100162,121403,720966059,"University District Bellevue","",1,7836657,30271026,0,101,1,1
100162,121403,720966079,"University District Bellevue","",1,7836657,30271026,0,101,1,1
100162,121403,720966099,"University District Bellevue","",1,7836677,30271027,0,101,1,1
100162,121403,720966119,"University District Bellevue","",1,7836635,30271027,0,101,1,1
100162,121403,720966149,"University District Bellevue","",1,7836642,30271026,0,101,1,1
100162,121403,720966229,"University District","",1,7836631,30271029,0,101,1,1
100162,121403,720966259,"University District Bellevue","",1,7836638,30271027,0,101,1,1
100162,121403,720966269,"University District Bellevue","",1,7836638,30271026,0,101,1,1
100162,121403,720966279,"University District Bellevue","",1,7836638,30271026,0,101,1,1
100162,121403,720966319,"University District Bellevue","",1,7836636,30271026,0,101,1,1
100162,121403,720966349,"University District Bellevue","",1,7836638,30271026,0,101,1,1
100162,121403,720966359,"University District Bellevue","",1,7836636,30271027,0,101,1,1
100162,121403,720966389,"University District Bellevue","",1,7836636,30271026,0,101,1,1
100162,121403,720966399,"University District Bellevue","",1,7836639,30271026,0,101,1,1
100162,121403,720966409,"University District Bellevue","",1,7836641,30271026,0,101,1,1
100162,121403,720966419,"University District Bellevue","",1,7836641,30271026,0,101,1,1
100162,121403,720966449,"University District Bellevue","",1,7836639,30271026,0,101,1,1
100162,121403,720966489,"University District Bellevue","",1,7836639,30271026,0,101,1,1
100162,121403,720966499,"University District Bellevue","",1,7836639,30271026,0,101,1,1
100162,121403,720966519,"University District Bellevue","",1,7836637,30271030,0,101,1,1
100162,121403,720966539,"University District Bellevue","",1,7836637,30271027,0,101,1,1
100162,121403,720966569,"University District Bellevue","",1,7836637,30271026,0,101,1,1
100162,121403,720966599,"University District Bellevue","",1,7836637,30271026,0,101,1,1
100162,121403,720966609,"University District Bellevue","",1,7836637,30271027,0,101,1,1
100162,121403,720966629,"University District Bellevue","",1,7836658,30271026,0,101,1,1
100162,121403,720966659,"University District Bellevue","",1,7836984,30271026,0,101,1,1
100162,121403,720966689,"University District Bellevue","",1,7836984,30271030,0,101,1,1
100162,121403,720966729,"University District Bellevue","",1,7836652,30271027,0,101,1,1
100162,121403,720966749,"University District Bellevue","",1,7836652,30271027,0,101,1,1
100162,121403,720966799,"University District Bellevue","",1,7836640,30271030,0,101,1,1
100162,121403,720966829,"University District Bellevue","",1,7836640,30271026,0,101,1,1
100162,121403,720966839,"University District Bellevue","",1,7836640,30271026,0,101,1,1
100162,121403,720966879,"University District Bellevue","",1,7836658,30271026,0,101,1,1
100162,121403,720967779,"University District Bellevue","",1,7836986,30271026,0,101,1,1
100162,121403,720967809,"University District Bellevue","",1,7836680,30271027,0,101,1,1
100162,121403,720967839,"University District Bellevue","",1,7836680,30271027,0,101,1,1
100162,121403,720967859,"University District Bellevue","",1,7836642,30271026,0,101,1,1
100162,121403,720967889,"University District Bellevue","",1,7836642,30271027,0,101,1,1
100162,121403,720967909,"University District Bellevue","",1,7836642,30271027,0,101,1,1
100162,121403,720967939,"University District Bellevue","",1,7836676,30271026,0,101,1,1
100162,121403,720967969,"University District Bellevue","",1,7836676,30271030,0,101,1,1
100162,121403,720967999,"University District Bellevue","",1,7836670,30271026,0,101,1,1
100162,121403,721020019,"University District Bellevue","",1,7836985,30271026,0,101,1,1
100162,121403,721020039,"University District Bellevue","",1,7836980,30271026,0,101,1,1
100162,121403,721020059,"University District Bellevue","",1,7836980,30271026,0,101,1,1
100162,121403,721020089,"University District Bellevue","",1,7836987,30271027,0,101,1,1
100162,121403,721020099,"University District Bellevue","",1,7836992,30271026,0,101,1,1
100162,121403,721020119,"University District Bellevue","",1,7836978,30271026,0,101,1,1
100162,121403,721030209,"University District Bellevue","",1,7836982,30271027,0,101,1,1
100162,121403,721030229,"University District Bellevue","",1,7836983,30271026,0,101,1,1
100162,121403,721030259,"University District Bellevue","",1,7836983,30271027,0,101,1,1
100162,121403,721030279,"University District Bellevue","",1,7836983,30271027,0,101,1,1
100162,121403,721030299,"University District Bellevue","",1,7836993,30271026,0,101,1,1
100162,121403,721030319,"University District Bellevue","",1,7836979,30271027,0,101,1,1
100162,121403,721030329,"University District Bellevue","",1,7836991,30271027,0,101,1,1
100162,121403,721030349,"University District Bellevue","",1,7836991,30271026,0,101,1,1
100162,121403,721030369,"University District Bellevue","",1,7836991,30271027,0,101,1,1
100162,121403,721030409,"University District Bellevue","",1,7836981,30271027,0,101,1,1
100162,121403,721030429,"University District Bellevue","",1,7836981,30271027,0,101,1,1
100162,121403,721045169,"University District Bellevue","",1,7836986,30271027,0,101,1,1
100162,121403,721047829,"University District Bellevue","",1,7837037,30271026,0,101,1,1
100162,121403,721047859,"University District Bellevue","",1,7836987,30271027,0,101,1,1
100162,121403,721047879,"University District Bellevue","",1,7837040,30271026,0,101,1,1
100162,25868,694317279,"Issaquah Bellevue","",0,7836528,41271001,0,101,1,1
100162,25868,694317289,"Issaquah Bellevue","",0,7836530,41271001,0,101,1,1
100162,25868,694317339,"Issaquah Bellevue","",0,7836531,41271001,0,101,1,1
100162,25868,694317359,"Issaquah Bellevue","",0,7836533,41271001,0,101,1,1
100162,25868,694317379,"Issaquah Bellevue","",0,7836529,41271001,0,101,1,1
100162,25868,694317389,"Issaquah Bellevue","",0,7836530,41271001,0,101,1,1
100162,25868,694317419,"Issaquah Bellevue","",0,7836532,41271001,0,101,1,1
100162,25868,694317439,"Issaquah Bellevue","",0,7836528,41271001,0,101,1,1
100162,25868,694317459,"Issaquah Bellevue","",0,7836534,41271001,0,101,1,1
100162,25868,694317469,"Issaquah Bellevue","",0,7836531,41271001,0,101,1,1
100162,25868,694317489,"Issaquah Bellevue","",0,7836534,41271001,0,101,1,1
100162,25868,694317509,"Issaquah Bellevue","",0,7836529,41271001,0,101,1,1
100162,25868,694317519,"Issaquah Bellevue","",0,7836533,41271001,0,101,1,1
100162,25868,694317549,"Issaquah Bellevue","",0,7836529,41271001,0,101,1,1
100162,25868,694317559,"Issaquah Bellevue","",0,7836530,41271001,0,101,1,1
100162,25868,694317589,"Issaquah Bellevue","",0,7836532,41271001,0,101,1,1
100162,25868,694317599,"Issaquah Bellevue","",0,7836532,41271001,0,101,1,1
100162,25868,694317619,"Issaquah Bellevue","",0,7836530,41271001,0,101,1,1
100162,25868,694317629,"Issaquah Bellevue","",0,7836528,41271001,0,101,1,1
100162,25868,694317669,"Issaquah Bellevue","",0,7836533,41271001,0,101,1,1
100162,25868,694317679,"Issaquah Bellevue","",0,7836534,41271001,0,101,1,1
100162,25868,694317699,"Issaquah Bellevue","",0,7836528,41271001,0,101,1,1
100162,25868,694317709,"Issaquah Bellevue","",0,7836531,41271001,0,101,1,1
100162,25868,694317719,"Issaquah Bellevue","",0,7836528,41271001,0,101,1,1
100162,25868,694317739,"Issaquah Bellevue","",0,7836533,41271001,0,101,1,1
100162,25868,694317769,"Issaquah Bellevue","",0,7836530,41271001,0,101,1,1
100162,25868,720941439,"University District Bellevue","",1,7836528,30271031,0,101,1,1
100162,25868,720941479,"University District Bellevue","",1,7836529,30271031,0,101,1,1
100162,25868,720941489,"University District Bellevue","",1,7836530,30271031,0,101,1,1
100162,25868,720941499,"University District Bellevue","",1,7836531,30271031,0,101,1,1
100162,25868,720941509,"University District Bellevue","",1,7836530,30271031,0,101,1,1
100162,25868,720941529,"University District Bellevue","",1,7836532,30271031,0,101,1,1
100162,25868,720941549,"University District Bellevue","",1,7836528,30271031,0,101,1,1
100162,25868,720941579,"University District Bellevue","",1,7836534,30271031,0,101,1,1
100162,25868,720941589,"University District Bellevue","",1,7836531,30271031,0,101,1,1
100162,25868,720941609,"University District Bellevue","",1,7836533,30271031,0,101,1,1
100162,25868,720941629,"University District Bellevue","",1,7836529,30271031,0,101,1,1
100162,25868,720941659,"University District Bellevue","",1,7836530,30271031,0,101,1,1
